,root_mean_squared1,root_mean_squared2,root_mean_squared3,root_mean_squared4,iemg1,iemg2,iemg3,iemg4,mean_absolute_value1,mean_absolute_value2,mean_absolute_value3,mean_absolute_value4,variance1,variance2,variance3,variance4,wave_form_length1,wave_form_length2,wave_form_length3,wave_form_length4,mean1,mean2,mean3,mean4,median1,median2,median3,median4,skewness1,skewness2,skewness3,skewness4,kurt1,kurt2,kurt3,kurt4,label
0,3379.2437,3411.863,3406.6392,3409.9668,195996.0,197888.0,197585.0,197778.0,3379.2415,3411.862,3406.638,3409.9656,14.73484,6.6361475,7.8516645,8.447087,68.0,76.0,77.0,75.0,3379.2415,3411.862,3406.638,3409.9656,3379.0,3412.0,3407.0,3410.0,-0.12067293,0.1043139,-0.09216168,-0.024861986,-0.7020657,-1.1618311,-0.5317564,-0.90028715,0
1,3391.812,3408.4663,3412.9492,3413.2078,196725.0,197691.0,197951.0,197966.0,3391.8103,3408.4656,3412.9482,3413.2068,10.601962,4.7315693,5.876634,7.095125,76.0,56.0,64.0,72.0,3391.8103,3408.4656,3412.9482,3413.2068,3392.0,3408.0,3413.0,3413.5,-0.6366309,0.2577168,-0.15741603,0.002004233,0.9367707,-0.615031,-0.91684914,-0.74554014,1
2,3413.3484,3411.294,3412.173,3413.8281,197974.0,197855.0,197906.0,198002.0,3413.3447,3411.2932,3412.1724,3413.8276,24.053509,5.4140897,5.521998,4.901308,64.0,70.0,58.0,66.0,3413.3447,3411.2932,3412.1724,3413.8276,3413.5,3411.0,3412.5,3414.0,0.06618263,-0.028306084,-0.4303781,0.0465451,-1.0157415,-1.4819605,-0.9462545,-1.076921,2
3,3406.1406,3411.8113,3415.8284,3410.8625,197555.0,197885.0,198118.0,197830.0,3406.1206,3411.8103,3415.8276,3410.862,135.51991,4.7743754,4.280618,4.2568374,81.0,60.0,63.0,61.0,3406.1206,3411.8103,3415.8276,3410.862,3407.0,3412.0,3416.0,3411.0,-0.5065334,-0.114061885,-0.11937885,0.11449267,-0.9426291,-0.8225627,-1.0622282,-1.0704327,0
4,3390.087,3409.3113,3410.208,3463.3538,196625.0,197740.0,197792.0,200873.0,3390.0862,3409.3103,3410.2068,3463.3276,4.2167063,7.2140303,6.8882284,181.35822,52.0,54.0,55.0,78.0,3390.0862,3409.3103,3410.2068,3463.3276,3390.5,3409.0,3410.0,3467.5,-0.28328454,-0.059830487,0.15797168,-0.81244963,-0.7705841,-0.88858795,-0.85230565,-0.6446419,1
5,3398.1394,3414.6729,3413.397,3440.1553,197092.0,198051.0,197977.0,199527.0,3398.138,3414.6724,3413.3965,3440.1206,9.980976,3.254756,2.9634364,238.41647,60.0,55.0,54.0,93.0,3398.138,3414.6724,3413.3965,3440.1206,3398.0,3415.0,3414.0,3437.5,0.4244596,-0.033506636,-0.1590462,0.028642448,-0.35588622,-0.9138169,-0.7224412,-1.0548401,2
6,3397.432,3416.0525,3408.3457,3410.8625,197051.0,198131.0,197684.0,197830.0,3397.4312,3416.0518,3408.3447,3410.862,6.900416,4.876634,6.0190244,3.1189065,64.0,66.0,67.0,69.0,3397.4312,3416.0518,3408.3447,3410.862,3398.0,3416.0,3408.0,3411.0,-0.38172203,-0.12315911,0.061398055,0.021944096,-0.65119624,-0.76820755,-0.8709216,-0.75044966,0
7,3368.7595,3410.5872,3410.6904,3417.5183,195388.0,197814.0,197820.0,198216.0,3368.7585,3410.5862,3410.6897,3417.5173,6.183115,5.5184298,4.5243754,8.353151,63.0,65.0,67.0,58.0,3368.7585,3410.5862,3410.6897,3417.5173,3369.0,3410.5,3411.0,3418.0,-0.026254147,-0.23213576,-0.08596532,-0.70983684,-0.8741951,-0.81318307,-0.85025597,0.7061584,1
8,3399.708,3408.3801,3408.587,3411.6902,197183.0,197686.0,197698.0,197878.0,3399.7068,3408.3794,3408.5862,3411.6897,5.7244353,5.7526755,4.5873957,4.972651,68.0,54.0,53.0,72.0,3399.7068,3408.3794,3408.5862,3411.6897,3400.0,3408.0,3409.0,3412.0,-0.2712618,0.22376874,0.19727597,-0.09294867,-0.065906286,-0.52586365,-0.65435433,-0.6874335,2
9,3395.156,3412.466,3410.087,3411.3975,196919.0,197923.0,197785.0,197861.0,3395.1553,3412.4656,3410.0862,3411.3965,5.7862654,4.11088,4.00981,6.7220573,65.0,65.0,63.0,63.0,3395.1553,3412.4656,3410.0862,3411.3965,3395.0,3412.5,3410.0,3412.0,-0.1307443,0.13678512,0.16498175,-0.6829585,-0.83408284,-0.7523756,-1.0396421,-0.020479918,0
10,3408.588,3407.8972,3407.621,3389.1758,197698.0,197658.0,197642.0,196572.0,3408.5862,3407.8965,3407.6206,3389.1724,12.3805,4.8168845,3.3733647,22.487513,68.0,59.0,52.0,64.0,3408.5862,3407.8965,3407.6206,3389.1724,3409.0,3407.5,3407.5,3389.0,-0.6144402,0.25902423,0.25005063,0.25921965,0.14090228,-0.5895791,-0.72401285,-0.8768413,1
11,3408.9487,3409.1384,3409.2764,3407.1045,197719.0,197730.0,197738.0,197612.0,3408.9482,3409.138,3409.276,3407.1035,3.8766348,3.2223542,3.2342448,6.816885,58.0,54.0,59.0,69.0,3408.9482,3409.138,3409.276,3407.1035,3409.0,3409.0,3409.0,3407.0,0.19408238,0.4545699,-0.060680386,-0.6130453,-0.6192341,-0.6114521,-1.0079243,0.11978316,2
12,3402.725,3410.2249,3410.518,3407.901,197358.0,197793.0,197810.0,197658.0,3402.724,3410.224,3410.5173,3407.8965,7.1997623,4.3807964,5.525565,30.678953,66.0,60.0,61.0,96.0,3402.724,3410.224,3410.5173,3407.8965,3403.0,3410.0,3411.0,3408.0,0.081060834,-0.15135314,-0.08948908,-0.33476523,-0.6946113,-1.2315731,-1.0728323,-0.080767155,0
13,3379.2942,3415.449,3409.4146,3411.6904,195999.0,198096.0,197746.0,197878.0,3379.2932,3415.4482,3409.4138,3411.6897,8.103746,4.454221,5.4839473,5.0416164,68.0,57.0,62.0,58.0,3379.2932,3415.4482,3409.4138,3411.6897,3379.0,3415.0,3409.5,3411.0,0.20933765,0.62243,-0.17315972,0.00600702,-1.1507505,-0.61564803,-1.2336568,-1.2978176,1
14,3417.9172,3409.6213,3412.2246,3415.259,198239.0,197758.0,197909.0,198085.0,3417.9138,3409.6206,3412.224,3415.2585,24.21671,4.68371,4.242866,4.6744943,65.0,62.0,54.0,65.0,3417.9138,3409.6206,3412.224,3415.2585,3417.0,3410.0,3412.5,3415.0,0.4389761,0.13668478,-0.26654977,0.064325236,-0.5519414,-1.0869026,-0.98123574,-0.7693596,2
15,3390.294,3408.3281,3408.1902,3411.2593,196637.0,197683.0,197675.0,197853.0,3390.2932,3408.3276,3408.1897,3411.2585,6.758918,4.116825,3.6709273,5.605529,72.0,57.0,64.0,69.0,3390.2932,3408.3276,3408.1897,3411.2585,3391.0,3408.5,3408.0,3411.0,-0.34076387,0.1326504,0.40554652,0.0647242,-0.34992266,-1.0769868,-0.82568765,-1.1943117,0
16,3369.6401,3380.4836,3426.0525,3412.104,195439.0,196067.0,198711.0,197902.0,3369.638,3380.4656,3426.0518,3412.1035,14.748218,121.69709,5.635255,3.6444707,74.0,72.0,67.0,55.0,3369.638,3380.4656,3426.0518,3412.1035,3370.0,3376.0,3426.0,3412.0,-0.18481834,0.53263813,0.008044584,-0.4007285,-0.7936847,-1.1135689,-0.8258569,-0.7707207,1
17,3405.8633,3412.2766,3408.4316,3411.087,197540.0,197912.0,197689.0,197843.0,3405.862,3412.276,3408.4312,3411.0862,8.498218,5.3721757,3.9348989,5.5960164,53.0,54.0,56.0,54.0,3405.862,3412.276,3408.4312,3411.0862,3406.0,3412.0,3408.0,3411.0,0.23670901,-0.16214192,0.22786143,0.12379207,-0.5301962,-1.0915204,-0.799047,-1.0566092,2
18,3385.2773,3412.0178,3413.4663,3406.4663,196346.0,197897.0,197981.0,197575.0,3385.276,3412.0173,3413.4656,3406.4656,9.579072,5.844531,6.1453624,5.7660522,75.0,67.0,68.0,61.0,3385.276,3412.0173,3413.4656,3406.4656,3386.0,3412.0,3413.5,3407.0,-0.39489624,-0.071540676,0.06486232,0.19181664,-0.3778119,-1.0766894,-0.27173662,-0.046974182,0
19,3359.6768,3420.4148,3412.0696,3427.8997,194861.0,198384.0,197900.0,198818.0,3359.6724,3420.4138,3412.0688,3427.8965,28.634066,6.380499,4.409037,22.058262,60.0,63.0,60.0,75.0,3359.6724,3420.4138,3412.0688,3427.8965,3360.0,3421.0,3412.0,3427.0,-0.07815594,-0.4060131,0.15487678,0.22190456,-1.0072995,-0.94585586,-1.2245425,-0.70007753,1
20,3391.966,3412.0525,3412.7092,3394.4849,196734.0,197899.0,197937.0,196880.0,3391.9656,3412.0518,3412.7068,3394.4827,4.24019,5.1524963,18.241678,13.594531,51.0,62.0,61.0,62.0,3391.9656,3412.0518,3412.7068,3394.4827,3392.0,3412.0,3412.0,3394.0,0.1528393,-0.0020795169,0.26226607,0.15126358,-0.46555114,-0.82147336,-1.0042089,-0.8349123,2
21,3390.6218,3408.3284,3397.2126,3424.6729,196656.0,197683.0,197038.0,198631.0,3390.6206,3408.3276,3397.2068,3424.6724,7.0630207,4.4961357,38.43995,3.7719975,57.0,61.0,60.0,60.0,3390.6206,3408.3276,3397.2068,3424.6724,3391.0,3408.0,3398.0,3425.0,-0.5148937,0.33753732,0.07613253,0.16963112,-0.13683414,-0.59675145,-1.0520829,-0.9085834,0
22,3366.8682,3413.8281,3409.6213,3415.9146,195278.0,198002.0,197758.0,198123.0,3366.862,3413.8276,3409.6206,3415.9138,40.463734,5.315101,4.649227,6.1822224,67.0,71.0,56.0,65.0,3366.862,3413.8276,3409.6206,3415.9138,3367.0,3413.0,3410.0,3416.0,0.075380184,0.21908028,0.1342932,-0.30537507,-1.044137,-0.6916039,-0.92738724,-0.10515094,1
23,3415.127,3410.38,3407.742,3409.5696,198077.0,197802.0,197649.0,197755.0,3415.1206,3410.3794,3407.7415,3409.5688,42.933712,3.8561232,3.1572535,5.6245537,57.0,68.0,52.0,69.0,3415.1206,3410.3794,3407.7415,3409.5688,3414.5,3410.5,3407.5,3409.0,-0.03788086,0.064377494,-0.030616293,0.053771295,-1.27076,-1.1694609,-1.2651931,-0.504509,2
24,3389.8281,3412.346,3410.518,3408.3625,196610.0,197916.0,197810.0,197685.0,3389.8276,3412.3447,3410.5173,3408.362,4.901308,7.9845414,5.973841,3.3344233,58.0,75.0,66.0,50.0,3389.8276,3412.3447,3410.5173,3408.362,3390.0,3412.0,3411.0,3408.0,0.01794439,0.4269409,-0.14142706,0.034498796,-0.88774014,-0.0487895,-1.0513866,-1.2411115,0
25,3371.6755,3410.3972,3409.897,3392.2844,195557.0,197803.0,197774.0,196750.0,3371.6724,3410.3965,3409.8965,3392.2415,21.978893,4.8255053,3.920333,292.73483,58.0,60.0,60.0,71.0,3371.6724,3410.3965,3409.8965,3392.2415,3373.0,3410.5,3410.0,3386.0,-0.4949454,-0.0024725713,0.43685699,0.36965954,-0.66227627,-1.1503996,-0.6499834,-1.4311152,1
26,3415.4866,3409.794,3412.4834,3410.087,198098.0,197768.0,197924.0,197785.0,3415.4827,3409.7932,3412.4827,3410.0862,25.697977,4.9571934,4.318669,4.3546376,62.0,65.0,53.0,59.0,3415.4827,3409.7932,3412.4827,3410.0862,3414.5,3410.0,3412.0,3410.0,0.42315683,-0.123598725,0.013017056,-0.034792546,-0.8426249,-0.9662354,-1.0534885,-0.9742055,2
27,3398.6052,3415.4834,3409.4146,3413.3975,197119.0,198098.0,197746.0,197977.0,3398.6035,3415.4827,3409.4138,3413.3965,9.997921,4.6634965,4.966706,5.5151606,60.0,67.0,57.0,78.0,3398.6035,3415.4827,3409.4138,3413.3965,3398.0,3415.0,3410.0,3414.0,0.34269938,0.0031088446,0.3337509,-0.25704736,-0.70367336,-0.6825168,-0.7147374,-0.92079854,0
28,3386.1743,3415.9314,3410.3284,3414.466,196398.0,198124.0,197799.0,198039.0,3386.1724,3415.9312,3410.3276,3414.4656,13.625446,3.5124853,4.978894,3.2832937,65.0,58.0,69.0,65.0,3386.1724,3415.9312,3410.3276,3414.4656,3387.0,3416.0,3410.0,3415.0,-1.0129656,0.25692424,0.4890453,-0.29221576,0.6286104,-1.0082961,-0.7831459,-0.318815,1
29,3472.2126,3403.9663,3408.5696,3414.1213,201387.0,197430.0,197697.0,198019.0,3472.1897,3403.9656,3408.5688,3414.1206,160.18817,4.9298453,3.6935198,4.450951,76.0,58.0,64.0,71.0,3472.1897,3403.9656,3408.5688,3414.1206,3473.0,3404.0,3409.0,3414.0,0.11835292,-0.11730003,0.12808728,-0.015619049,-1.1244016,-0.87335277,-0.9336152,-0.48261952,2
30,3410.1558,3410.7937,3409.622,3408.0354,197789.0,197826.0,197758.0,197666.0,3410.1553,3410.7932,3409.6206,3408.0344,5.8897142,5.5434003,8.718193,5.3781214,60.0,74.0,65.0,63.0,3410.1553,3410.7932,3409.6206,3408.0344,3410.0,3411.0,3409.0,3408.0,0.17328419,0.08979013,-0.06517384,0.09093827,-1.2463124,-0.974736,-0.38943243,-0.96094537,0
31,3377.2778,3406.7078,3396.6062,3414.4683,195882.0,197589.0,197003.0,198039.0,3377.276,3406.7068,3396.6035,3414.4656,13.613557,5.4140897,18.928951,18.283293,75.0,66.0,85.0,74.0,3377.276,3406.7068,3396.6035,3414.4656,3377.0,3406.5,3397.0,3415.0,-0.13273881,0.26644647,-0.484343,-0.5416467,-0.16256261,-0.8325486,0.27408051,-0.12108445,1
32,3409.1904,3414.5183,3405.432,3403.001,197733.0,198042.0,197515.0,197374.0,3409.1897,3414.5173,3405.4312,3403.0,5.360582,7.1807375,6.038347,6.724138,65.0,74.0,67.0,67.0,3409.1897,3414.5173,3405.4312,3403.0,3409.0,3414.5,3406.0,3403.0,0.12733907,-0.075631596,-0.3214528,0.12459128,-1.0870695,-0.9517095,-0.8600662,-1.0895462,2
33,3387.0364,3410.7593,3414.863,3403.708,196448.0,197824.0,198062.0,197415.0,3387.0344,3410.7585,3414.862,3403.7068,13.171224,5.5279427,6.4637337,9.0347805,72.0,61.0,63.0,57.0,3387.0344,3410.7585,3414.862,3403.7068,3387.0,3411.0,3415.0,3404.0,0.14755985,0.0358996,-0.21057801,0.050413936,-0.33626652,-0.82112074,-0.7590101,-0.6369891,0
34,3368.1743,3389.3445,3413.0698,3413.8625,195354.0,196580.0,197958.0,198004.0,3368.1724,3389.3103,3413.0688,3413.862,12.935791,231.21407,4.3055887,4.0844235,62.0,74.0,65.0,69.0,3368.1724,3389.3103,3413.0688,3413.862,3369.0,3382.0,3414.0,3414.0,-0.0667998,0.6455648,-0.2076474,-0.28785545,-0.39748406,-1.0789088,-1.1394063,-0.42979574,1
35,3423.9841,3405.5005,3412.1213,3414.4316,198591.0,197519.0,197903.0,198037.0,3423.9827,3405.5,3412.1206,3414.4312,10.258323,3.525862,3.8992267,3.5555887,56.0,66.0,62.0,63.0,3423.9827,3405.5,3412.1206,3414.4312,3424.0,3406.0,3412.0,3414.0,0.32426804,-0.42969272,-0.07373564,0.18416099,-0.23753548,-0.90493226,-0.8282263,-0.6522546,2
36,3427.5002,3376.89,3470.6965,3584.6555,198795.0,195859.0,201293.0,207905.0,3427.5,3376.8794,3470.5688,3584.5688,2.25,71.51992,884.8315,621.4521,49.0,43.0,98.0,166.0,3427.5,3376.8794,3470.5688,3584.5688,3428.0,3376.0,3469.5,3580.5,-0.21455938,0.43151832,0.0050427346,0.22056265,-1.0191572,-0.4570155,-1.3131553,-1.4384396,0
37,3389.0037,3411.0005,3491.351,3414.7415,196562.0,197838.0,202494.0,198055.0,3389.0,3411.0,3491.276,3414.7415,26.137932,2.9310346,526.1653,0.9848394,54.0,41.0,102.0,41.0,3389.0,3411.0,3491.276,3414.7415,3392.0,3411.0,3503.5,3415.0,-0.85464454,-0.49476966,-1.360871,0.322973,-0.64199996,-0.202353,0.70893,-0.2844081,1
38,3432.8623,3406.2417,3422.902,3415.5173,199106.0,197562.0,198528.0,198100.0,3432.862,3406.2415,3422.8965,3415.5173,2.7395961,0.97621876,36.50654,1.6634957,52.0,34.0,55.0,47.0,3432.862,3406.2415,3422.8965,3415.5173,3433.0,3406.0,3423.0,3416.0,-0.19046867,-0.4974629,0.22446129,-0.44814792,-0.53234863,-0.4875152,-0.98708224,-0.18179679,2
39,3310.865,3424.9832,3425.5012,3424.5376,192028.0,198649.0,198679.0,198623.0,3310.8276,3424.9827,3425.5,3424.5344,248.1082,4.430737,8.801724,20.421225,81.0,39.0,48.0,52.0,3310.8276,3424.9827,3425.5,3424.5344,3308.5,3425.0,3425.5,3424.5,0.33573973,-1.1085259,-0.27731264,0.06075366,-1.0993268,1.3411741,-0.6614802,-0.8638818,0
40,3408.5947,3403.0005,3393.123,3402.0178,197698.0,197374.0,196801.0,197317.0,3408.5862,3403.0,3393.1206,3402.0173,58.41498,2.689655,16.416468,2.9134958,48.0,49.0,37.0,50.0,3408.5862,3403.0,3393.1206,3402.0173,3410.5,3403.0,3393.0,3402.0,-0.48363778,-0.586298,-0.0035271535,0.26422587,-1.1002405,-0.082839966,-1.0691952,-0.6694293,1
41,3409.345,3401.7412,3463.2947,3412.4895,197742.0,197301.0,200871.0,197924.0,3409.3447,3401.7415,3463.2932,3412.4827,0.7086801,1.1227707,10.931333,46.525566,40.0,79.0,73.0,61.0,3409.3447,3401.7415,3463.2932,3412.4827,3409.0,3402.0,3464.0,3414.5,0.49457958,0.26829678,-1.6840599,-0.74506855,-0.31285095,-0.67808414,3.266058,-0.5283015,2
42,3308.781,3428.9836,3426.0876,3421.6553,191909.0,198881.0,198713.0,198456.0,3308.776,3428.9827,3426.0862,3421.6553,32.89804,5.6376343,8.733947,1.605232,45.0,59.0,49.0,46.0,3308.776,3428.9827,3426.0862,3421.6553,3309.0,3429.0,3427.0,3422.0,0.3710266,-0.11849371,-0.40078655,-0.19783135,-0.8046999,-0.87348795,-0.9912827,-0.8279605,0
43,3398.5693,3416.871,3414.0352,3417.8647,197117.0,198178.0,198014.0,198236.0,3398.5688,3416.862,3414.0344,3417.862,4.0383472,60.877525,4.274673,18.980976,49.0,45.0,53.0,51.0,3398.5688,3416.862,3414.0344,3417.862,3398.0,3416.0,3414.0,3420.0,0.49842665,0.3058243,-0.44402,-0.682251,-0.5109329,-1.0404873,-0.7226622,-0.83678246,1
44,3521.6797,3359.8066,3405.3506,3410.6553,204257.0,194867.0,197510.0,197818.0,3521.6724,3359.776,3405.3447,3410.6553,50.909927,205.9325,39.05351,1.432818,86.0,63.0,67.0,56.0,3521.6724,3359.776,3405.3447,3410.6553,3523.0,3358.0,3407.0,3411.0,-0.07037303,0.39879647,-0.8059828,0.023342703,-1.4456046,-1.0578011,-0.41664815,0.6039293,2
45,3268.0024,3423.7073,3419.8623,3417.759,189544.0,198575.0,198352.0,198230.0,3268.0,3423.7068,3419.862,3417.7585,16.62069,1.6209869,2.8085616,3.2175982,60.0,39.0,50.0,57.0,3268.0,3423.7068,3419.862,3417.7585,3267.5,3423.5,3420.0,3417.0,0.6183078,0.21020453,-0.023583738,0.29274413,-0.25782967,-0.8242576,-0.8277185,-1.0362557,0
46,3408.1387,3406.5693,3410.483,3409.5354,197672.0,197581.0,197808.0,197753.0,3408.138,3406.5688,3410.4827,3409.5344,2.91201,1.314209,0.7669441,5.9039836,37.0,33.0,46.0,50.0,3408.138,3406.5688,3410.4827,3409.5344,3407.5,3406.0,3411.0,3409.0,0.3676254,0.20870778,-0.3320807,0.59989023,-1.0069568,-0.05080962,-0.020504475,-0.7284241,1
47,3476.3552,3414.0693,3413.2932,3414.5535,201628.0,198016.0,197971.0,198044.0,3476.3447,3414.0688,3413.2932,3414.5518,71.812126,1.9607607,1.7934008,10.247324,60.0,59.0,67.0,58.0,3476.3447,3414.0688,3413.2932,3414.5518,3477.5,3414.0,3413.0,3416.0,-0.22149417,-0.7630269,-0.07148755,-0.6725298,-1.147816,0.39136672,-0.26288152,-0.5284269,2
48,3292.0764,3413.587,3419.9832,3419.845,190940.0,197988.0,198359.0,198351.0,3292.0688,3413.5862,3419.9827,3419.8447,49.89179,3.5529132,2.7065992,2.3379905,50.0,64.0,48.0,53.0,3292.0688,3413.5862,3419.9827,3419.8447,3290.5,3414.0,3420.0,3420.0,0.46382117,0.0049810624,-0.22781451,-0.0270876,-1.0954553,-0.45163727,-0.8614726,-0.82405186,0
49,3382.949,3403.6074,3419.8125,3415.7935,196211.0,197409.0,198349.0,198116.0,3382.9482,3403.6035,3419.8103,3415.7932,6.0835314,27.446192,14.1881695,2.5434008,40.0,70.0,41.0,60.0,3382.9482,3403.6035,3419.8103,3415.7932,3382.5,3403.0,3421.0,3416.0,0.13535261,0.56861466,-1.0137453,-1.088035,-0.38383245,-0.24989796,0.46695423,2.6832209,1
50,3457.869,3410.3625,3413.6038,3412.7588,200556.0,197801.0,197989.0,197940.0,3457.862,3410.362,3413.6035,3412.7585,48.18787,3.5413203,0.8255054,1.0107015,61.0,55.0,56.0,56.0,3457.862,3410.362,3413.6035,3412.7585,3457.0,3410.5,3414.0,3413.0,0.1151836,0.33930433,-0.5156785,0.19137637,-1.0989475,-0.8490908,0.0064468384,-0.7013514,2
51,3314.0718,3419.5176,3431.2078,3422.623,192216.0,198332.0,199010.0,198512.0,3314.0688,3419.5173,3431.2068,3422.6206,18.684898,2.1117713,6.853745,16.3044,59.0,54.0,55.0,49.0,3314.0688,3419.5173,3431.2068,3422.6206,3313.0,3419.5,3431.0,3424.0,1.2479738,0.03303737,-0.23745675,-0.6297099,0.72197056,-1.2950433,-0.88645744,-0.4687891,0
52,3377.8118,3411.3452,3415.173,3398.845,195913.0,197858.0,198080.0,197133.0,3377.8103,3411.3447,3415.1724,3398.8447,12.1881695,2.2604043,4.246135,1.1310941,44.0,46.0,37.0,50.0,3377.8103,3411.3447,3415.1724,3398.8447,3377.0,3411.0,3416.0,3399.0,0.8199913,-0.6593428,-0.5628678,-0.11786925,0.24279284,1.0726166,-0.6198356,-0.19193935,1
53,3473.686,3409.3281,3413.4492,3421.949,201473.0,197741.0,197980.0,198473.0,3473.6724,3409.3276,3413.4482,3421.9482,94.01338,4.254756,5.93698,5.014566,68.0,43.0,35.0,35.0,3473.6724,3409.3276,3413.4482,3421.9482,3471.0,3409.0,3414.0,3421.0,0.2104511,-0.5374921,-0.31974432,0.11080761,-1.104393,-0.238065,-0.85187984,-1.3535614,2
54,3423.359,3423.2244,3423.3623,3419.1555,198540.0,198547.0,198555.0,198311.0,3423.1035,3423.224,3423.362,3419.1553,1750.2997,1.3463138,1.5413197,3.0621285,136.0,45.0,33.0,66.0,3423.1035,3423.224,3423.362,3419.1553,3420.5,3423.0,3423.5,3419.0,0.049177594,0.41769245,-0.44018152,-0.315161,-1.3313645,0.9893334,-0.122820854,-0.79696393,0
55,3368.759,3417.4436,3415.605,3421.828,195388.0,198211.0,198105.0,198466.0,3368.7585,3417.4312,3415.6035,3421.8276,3.390012,86.555595,11.411714,2.590963,40.0,51.0,41.0,31.0,3368.7585,3417.4312,3415.6035,3421.8276,3368.0,3416.0,3415.5,3422.0,0.9370836,0.08390633,-0.15032305,0.033086717,0.04655409,-1.4698654,-1.3773407,-0.69190145,1
56,3483.7966,3399.1726,3411.4485,3412.3103,202059.0,197152.0,197864.0,197914.0,3483.776,3399.1724,3411.4482,3412.3103,144.24286,0.901308,0.8680142,1.2829964,56.0,37.0,41.0,58.0,3483.776,3399.1724,3411.4482,3412.3103,3484.0,3399.0,3411.0,3412.0,0.011313024,0.49711433,0.022923928,-0.27294564,-1.0694541,-0.63097477,-0.8709855,-0.18216085,2
57,3303.6287,3431.9233,3421.278,3416.052,191610.0,199051.0,198434.0,198131.0,3303.6206,3431.9138,3421.276,3416.0518,53.890614,64.56153,14.372178,2.4283593,54.0,43.0,43.0,59.0,3303.6206,3431.9138,3421.276,3416.0518,3302.0,3432.5,3422.5,3416.0,0.9321534,-0.454765,-0.41109177,-0.2500327,-0.32178187,-1.0676258,-0.9430983,-0.17533565,0
58,3381.0398,3401.492,3410.8105,3415.8176,196100.0,197286.0,197827.0,198117.0,3381.0344,3401.4827,3410.8103,3415.8103,35.99881,63.697983,0.87782395,50.084717,43.0,43.0,46.0,44.0,3381.0344,3401.4827,3410.8103,3415.8103,3381.0,3402.5,3411.0,3419.0,0.23679127,-0.28325713,0.13354251,-0.47520816,-1.1012915,-1.3184805,-0.8796432,-1.3141122,1
59,3494.2505,3406.8794,3409.3794,3413.3105,202666.0,197599.0,197744.0,197972.0,3494.2415,3406.8794,3409.3794,3413.3103,62.631397,1.2095718,1.0975028,1.041617,54.0,47.0,40.0,51.0,3494.2415,3406.8794,3409.3794,3413.3103,3494.5,3407.0,3409.5,3413.0,-0.1745534,0.3173431,0.0057500484,-0.5509956,-1.2301924,0.024795055,-0.5488405,0.6347461,2
60,3331.5798,3418.5005,3415.3455,3420.7588,193230.0,198273.0,198090.0,198404.0,3331.5518,3418.5,3415.3447,3420.7585,187.59216,2.8017242,3.5017831,1.9762189,65.0,48.0,73.0,47.0,3331.5518,3418.5,3415.3447,3420.7585,3331.0,3418.0,3415.0,3421.0,-0.19048001,0.30882555,0.23568493,-0.34851685,-1.2615731,-0.75605226,-0.4004736,-0.7243476,0
61,3437.3145,3413.69,3404.0176,3403.121,199364.0,197994.0,197433.0,197381.0,3437.3103,3413.6897,3404.0173,3403.1206,27.455408,1.7657552,0.8445303,3.0716405,46.0,52.0,43.0,58.0,3437.3103,3413.6897,3404.0173,3403.1206,3438.5,3413.0,3404.0,3403.0,-0.9674265,1.2423577,0.36549473,-0.14591959,-0.15636683,1.5463324,-0.39478707,-0.81915784,1
62,3483.5027,3402.5354,3406.6897,3399.85,202043.0,197347.0,197588.0,197191.0,3483.5,3402.5344,3406.6897,3399.8447,18.525862,5.8695006,0.38644475,36.131096,47.0,46.0,22.0,54.0,3483.5,3402.5344,3406.6897,3399.8447,3484.5,3402.0,3407.0,3401.0,-0.16346553,0.6236217,-0.5311792,-0.23948003,-0.260046,-0.8493309,0.38577175,-1.2380551,2
63,3382.7615,3412.5872,3413.3633,3408.9321,196200.0,197930.0,197975.0,197718.0,3382.7585,3412.5862,3413.362,3408.9312,20.562428,6.725326,8.920631,7.4780016,84.0,71.0,81.0,70.0,3382.7585,3412.5862,3413.362,3408.9312,3383.0,3413.0,3414.0,3409.0,0.5067845,-0.07477204,0.106294654,0.10252583,-0.36520052,-1.0817158,-1.09183,-0.90615606,0
64,3398.5696,3412.3462,3407.8806,3411.984,197117.0,197916.0,197657.0,197895.0,3398.5688,3412.3447,3407.8794,3411.9827,6.176278,8.294886,7.17509,8.361773,66.0,81.0,76.0,73.0,3398.5688,3412.3447,3407.8794,3411.9827,3399.0,3413.0,3408.0,3412.0,-0.40550688,-0.0129368175,0.0050897286,-0.055461355,-0.96390057,-1.0843296,-1.2761253,-1.2514969,1
65,3407.2422,3404.9146,3420.191,3418.8423,197620.0,197485.0,198371.0,198292.0,3407.2415,3404.9138,3420.1897,3418.8276,4.8727703,5.492568,8.877824,100.487526,58.0,65.0,64.0,69.0,3407.2415,3404.9138,3420.1897,3418.8276,3407.0,3405.5,3421.0,3420.0,0.0103606675,-0.23385634,-0.25839105,-0.10190833,-0.6119456,-1.1045353,-1.0682673,-1.4162489,2
66,3317.9521,3419.207,3427.1902,3413.639,192441.0,198314.0,198777.0,197991.0,3317.9482,3419.2068,3427.1897,3413.638,25.84215,2.1640904,3.5674791,5.368906,48.0,44.0,67.0,55.0,3317.9482,3419.2068,3427.1897,3413.638,3318.0,3419.0,3427.0,3414.0,0.08606174,0.09542706,-0.3509307,-0.88701856,-0.8371451,-0.40413785,-0.5394013,0.035057068,0
