Variance(VAR)_0,MeanAbsoluteValue(MAV)_0,RootMeanSquare(RMS)_0,WaveformLength(WL)_0,Mean(MEAN)_0,StandardDeviation(SD)_0,Median_0,Peak(PK)_0,Min(MIN)_0,IntegralEMG(iEMG)_0,AverageAmplitudeChange(ACC)_0,Kurtosis(KURT)_0,Skewness(SKEW)_0,Variance(VAR)_1,MeanAbsoluteValue(MAV)_1,RootMeanSquare(RMS)_1,WaveformLength(WL)_1,Mean(MEAN)_1,StandardDeviation(SD)_1,Median_1,Peak(PK)_1,Min(MIN)_1,IntegralEMG(iEMG)_1,AverageAmplitudeChange(ACC)_1,Kurtosis(KURT)_1,Skewness(SKEW)_1,Variance(VAR)_2,MeanAbsoluteValue(MAV)_2,RootMeanSquare(RMS)_2,WaveformLength(WL)_2,Mean(MEAN)_2,StandardDeviation(SD)_2,Median_2,Peak(PK)_2,Min(MIN)_2,IntegralEMG(iEMG)_2,AverageAmplitudeChange(ACC)_2,Kurtosis(KURT)_2,Skewness(SKEW)_2,Variance(VAR)_3,MeanAbsoluteValue(MAV)_3,RootMeanSquare(RMS)_3,WaveformLength(WL)_3,Mean(MEAN)_3,StandardDeviation(SD)_3,Median_3,Peak(PK)_3,Min(MIN)_3,IntegralEMG(iEMG)_3,AverageAmplitudeChange(ACC)_3,Kurtosis(KURT)_3,Skewness(SKEW)_3,Variance(VAR)_4,MeanAbsoluteValue(MAV)_4,RootMeanSquare(RMS)_4,WaveformLength(WL)_4,Mean(MEAN)_4,StandardDeviation(SD)_4,Median_4,Peak(PK)_4,Min(MIN)_4,IntegralEMG(iEMG)_4,AverageAmplitudeChange(ACC)_4,Kurtosis(KURT)_4,Skewness(SKEW)_4,Variance(VAR)_5,MeanAbsoluteValue(MAV)_5,RootMeanSquare(RMS)_5,WaveformLength(WL)_5,Mean(MEAN)_5,StandardDeviation(SD)_5,Median_5,Peak(PK)_5,Min(MIN)_5,IntegralEMG(iEMG)_5,AverageAmplitudeChange(ACC)_5,Kurtosis(KURT)_5,Skewness(SKEW)_5,Variance(VAR)_6,MeanAbsoluteValue(MAV)_6,RootMeanSquare(RMS)_6,WaveformLength(WL)_6,Mean(MEAN)_6,StandardDeviation(SD)_6,Median_6,Peak(PK)_6,Min(MIN)_6,IntegralEMG(iEMG)_6,AverageAmplitudeChange(ACC)_6,Kurtosis(KURT)_6,Skewness(SKEW)_6,label
1.8409760000000002,2.564,2.872629457483161,270.0,-2.532,1.3568257073036316,-3.0,1.0,-7.0,641.0,1.08,0.14344779339806246,-0.004497221633913416,3.2732159999999992,2.568,3.1086974764360717,283.0,-2.528,1.8092031395064512,-2.0,1.0,-10.0,642.0,1.132,2.4318089191104812,-1.162466975653001,22.932416,3.848,4.8,332.0,0.328,4.788780220473686,-1.0,14.0,-12.0,962.0,1.328,-0.23203678742322253,0.20891977997274425,47.281344,6.376,7.2244030895292655,369.0,-2.216,6.876143104968075,-3.0,14.0,-14.0,1594.0,1.476,-1.2759367669337198,0.20751040081639485,13.361344,5.272,6.369301374562205,350.0,-5.216,3.6553172228959827,-5.0,1.0,-14.0,1318.0,1.4,-0.9703733966925423,-0.2623215455899975,3.9610240000000005,2.432,2.9488980992906484,349.0,-2.176,1.9902321472632283,-2.0,3.0,-7.0,608.0,1.396,-0.3242661850025894,-0.08817658840888741,3.133504,2.36,2.7741665415039525,394.0,-2.136,1.770170613246079,-2.0,3.0,-6.0,590.0,1.576,-0.11692736131963599,0.18046052960045175,ThumbFlexion
4.810496,3.44,3.919183588453085,365.0,-3.248,2.1932842952978073,-3.0,3.0,-8.0,860.0,1.46,-0.17607558770018938,0.4172449612576189,14.390416000000002,4.868,6.1400325732035,359.0,-4.828,3.7934701791367758,-4.5,4.0,-29.0,1217.0,1.436,19.344668012170988,-3.621101685091111,54.125263999999994,9.388,11.902100654926423,389.0,-9.356,7.356987426929585,-6.5,4.0,-30.0,2347.0,1.556,0.5395677689128271,-1.292783875572746,37.814784,12.904,14.29433454204847,382.0,-12.904,6.149372650929524,-12.5,-3.0,-30.0,3226.0,1.528,-0.24554381671593717,-0.5337792977314516,34.450304,9.088,10.52463776098731,383.0,-8.736,5.869438133245805,-9.0,5.0,-20.0,2272.0,1.532,-0.783944393356403,0.25938645211742384,33.1664,5.128,5.775811631277461,375.0,0.44,5.759027695713922,3.0,9.0,-13.0,1282.0,1.5,-0.987589827277942,-0.5809278578813983,2.7671040000000002,4.664,4.951767361255979,336.0,4.664,1.6634614513116919,5.0,9.0,0.0,1166.0,1.344,0.003234315946505806,0.18144235924975652,IndexExtension
3.986704,3.124,3.633730865102698,380.0,-3.036,1.9966732331555908,-3.0,2.0,-9.0,781.0,1.52,0.04547653165735088,-0.251928736267062,4.326864,4.572,5.008392955829245,378.0,-4.556,2.080111535471115,-5.0,1.0,-10.0,1143.0,1.512,-0.1820240132128621,0.11922731996553175,2.6774560000000003,5.612,5.845682167206835,368.0,-5.612,1.636293372228831,-6.0,-2.0,-11.0,1403.0,1.472,0.12210297320498897,-0.2910156890597766,2.7490560000000004,5.712,5.947772692361402,356.0,-5.712,1.6580277440380786,-6.0,-2.0,-11.0,1428.0,1.424,-0.11269796684041289,-0.2946619087262265,3.6813440000000006,6.216,6.505382386916237,330.0,-6.216,1.9186828815622452,-6.0,-2.0,-11.0,1554.0,1.32,-0.4903106478815493,-0.20109651500528197,6.632384,5.32,5.888972745734183,356.0,-5.296,2.575341530748883,-5.0,1.0,-11.0,1330.0,1.424,-0.4416214556532245,0.12666326082579266,6.8004,2.756,3.450797009387831,417.0,-2.26,2.6077576574520878,-2.0,3.0,-9.0,689.0,1.668,-0.4636074148245273,-0.22342154971247688,IdleResting
3.7239839999999993,3.18,3.5637059362410923,325.0,-2.996,1.929762679709606,-3.0,5.0,-8.0,795.0,1.3,1.5478029305834742,0.6823038631896507,128.784336,9.156,14.417073211994174,369.0,-8.892,11.34831864198393,-4.0,8.0,-48.0,2289.0,1.476,2.1219243931670455,-1.6123123306445761,97.200784,15.652,18.288903739699652,333.0,-15.404,9.859045795613286,-16.0,8.0,-48.0,3913.0,1.332,1.7318330036994949,-0.6295464006829002,58.087936,9.256,11.799661012079966,251.0,-9.008,7.621544200488508,-10.0,3.0,-22.0,2314.0,1.004,-1.5091744559013283,-0.07325150375960178,23.083903999999997,3.576,4.894895300208167,260.0,0.936,4.804571156721482,0.0,12.0,-12.0,894.0,1.04,-0.09281481907622835,0.17008987269082865,20.729615999999996,7.644,8.664640788861359,266.0,7.372,4.552978805134063,10.0,14.0,-3.0,1911.0,1.064,-0.7323122614457351,-0.8631959476194362,3.123024,9.676,9.836056120214037,253.0,9.676,1.7672079673881056,10.0,14.0,3.0,2419.0,1.012,0.419694608612442,-0.6722932293562656,IndexExtension
3.123664,1.556,1.9585709075752147,324.0,0.844,1.767389034706281,1.0,5.0,-3.0,389.0,1.296,-0.5658460686410516,0.02421259146253707,1199.659584,21.272,40.148623886753576,481.0,20.304,34.63610232113307,1.0,106.0,-4.0,5318.0,1.924,0.24092222526628104,1.359808014450416,879.4976000000001,41.68,50.86098701362371,556.0,41.32,29.65632478915754,41.0,106.0,-4.0,10420.0,2.224,-0.6043570567478098,0.29391847427846585,422.11929599999996,24.904,32.01437177268984,494.0,24.552,20.545541998204865,21.0,76.0,-5.0,6226.0,1.976,-0.9238998407938745,0.47802791770541464,109.881856,9.016,10.587539846442137,444.0,-1.488,10.482454674359436,-2.0,26.0,-19.0,2254.0,1.776,-0.867559302015751,0.3408894667932893,27.9284,13.396,14.348658473878315,382.0,-13.34,5.28473272739502,-14.0,2.0,-22.0,3349.0,1.528,0.2600837591142193,0.7483920422266644,7.941584000000001,17.196,17.425383783435016,338.0,-17.196,2.8180816169869884,-17.0,-7.0,-22.0,4299.0,1.352,0.13233489762958062,0.5487561855927675,IndexFlexion
3.8276640000000004,3.228,3.7132196272237925,359.0,-3.156,1.9564416679267491,-3.0,2.0,-9.0,807.0,1.436,-0.3018629889097002,0.07146103039446393,17.162703999999998,4.116,5.783770396549296,377.0,-4.036,4.142789398460897,-4.0,2.0,-36.0,1029.0,1.508,27.661337591440997,-4.4509683050465405,76.11225599999999,11.168,14.108720707420641,405.0,-11.088,8.72423383455533,-12.0,2.0,-40.0,2792.0,1.62,-0.5245405362701328,-0.4879870137601246,23.381776,16.332,17.03279190267996,398.0,-16.332,4.83547060791398,-16.0,-4.0,-40.0,4083.0,1.592,2.3223677325718297,-0.7437975456022785,48.1956,8.868,11.067971810589327,370.0,-8.62,6.942305092690756,-7.0,4.0,-21.0,2217.0,1.48,-1.2858379729605156,-0.1789477085550641,12.7344,2.96,3.568753283711274,375.0,-0.04,3.568529108750551,0.0,7.0,-9.0,740.0,1.5,-0.6879638092453373,-0.29522226181233574,4.3904,2.352,2.8691462144686875,426.0,1.96,2.095328136593407,2.0,7.0,-4.0,588.0,1.704,0.04272959183673519,-0.12186628421959425,LittleExtension
29.672400000000003,9.14,10.64011278135716,341.0,-9.14,5.447237832149428,-7.0,-2.0,-26.0,2285.0,1.364,0.377938374576833,-1.0920249152867243,26.541584,9.804,11.075197515168748,351.0,-9.804,5.151852482360107,-9.0,-2.0,-26.0,2451.0,1.404,0.46875896017977015,-1.0261496219216375,24.543055999999996,5.076,5.904235767650205,327.0,-3.212,4.95409487192161,-5.0,7.0,-13.0,1269.0,1.308,-1.2060534628121282,0.2096159171321892,11.5444,3.46,4.080686216802268,353.0,2.26,3.397705107863247,3.0,9.0,-8.0,865.0,1.412,0.44403208264736493,-0.7685562207237313,20.884544,3.96,4.586065852122056,342.0,0.384,4.569961050162244,1.0,9.0,-10.0,990.0,1.368,-0.9916676386028493,-0.25619467745552776,11.974736,2.988,3.6937785531891323,335.0,-1.292,3.460453149516693,-1.0,6.0,-10.0,747.0,1.34,-0.6133311869865161,-0.19000028292602142,7.251536,2.3,2.841830396065184,332.0,-0.908,2.6928676165010415,-1.0,6.0,-8.0,575.0,1.328,-0.33844789433103006,0.05212142920426223,LittleFlexion
115.025216,8.96,10.73797001299594,749.0,0.528,10.724980932383982,2.0,22.0,-31.0,2240.0,2.996,-0.5267333749065033,-0.36595599311410437,288.58118399999995,12.064,18.41325609445543,754.0,-7.104,16.98767741629208,-3.0,16.0,-75.0,3016.0,3.016,3.2621620058051306,-1.72007591475656,1003.7371039999998,26.764,40.25622933162022,720.0,-24.836,31.681810301811982,-15.5,10.0,-124.0,6691.0,2.88,1.5037169861399295,-1.4318456759449179,1635.2893439999996,31.56,40.8502631570471,511.0,-5.784,40.438710958684126,9.5,34.0,-124.0,7890.0,2.044,0.8563337670833722,-1.2653492156766981,29.782544,22.116,22.779376637651872,385.0,22.116,5.457338545481671,21.0,34.0,5.0,5529.0,1.54,-0.5096880268565833,0.09404904719588922,35.032,14.6,15.754110574703988,403.0,14.6,5.918783658827208,17.0,26.0,1.0,3650.0,1.612,-0.8676433815172069,-0.41870715053491947,24.064704,6.48,8.114678058925074,385.0,6.464,4.905578864925117,5.0,20.0,-1.0,1620.0,1.54,-0.178278371051261,0.8856660768327416,MiddleExtension
3.673344,2.584,2.929846412356798,336.0,-2.216,1.9165969842405577,-2.0,3.0,-6.0,646.0,1.344,0.2852582100079837,0.6667885247181872,2.9095839999999997,3.228,3.6227061708065698,342.0,-3.196,1.7057502748057818,-3.0,1.0,-8.0,807.0,1.368,-0.2070754522288647,0.002088430080273753,818.9699840000001,17.512,33.54221221088436,527.0,-17.496,28.61765161574234,-5.0,1.0,-113.0,4378.0,2.108,2.7097621901635955,-1.9829820893785919,1433.912,27.336,38.58331245499795,693.0,-7.4,37.867030514683876,-2.0,42.0,-113.0,6834.0,2.772,0.4464219309222335,-1.0620112120937377,284.26689600000003,18.868,22.799736840586558,593.0,15.348,16.860216368718405,16.0,42.0,-66.0,4717.0,2.372,6.084468335364688,-1.6875051048721077,111.68622399999998,10.1,13.208936368988988,468.0,7.924,10.568170324138421,7.0,36.0,-22.0,2525.0,1.872,1.0880676659828437,0.3992250254725798,36.982464,4.864,6.20966987850401,462.0,1.256,6.081320909144657,2.0,11.0,-22.0,1216.0,1.848,1.5916518501005914,-1.1481758439513312,MiddleFlexion
39.038336,5.328,6.401249877953523,504.0,-1.392,6.248066580951263,-0.5,10.0,-16.0,1332.0,2.016,-0.9403668687379425,-0.3160402512738221,87.689296,7.348,9.423162950941686,493.0,-1.052,9.364256297218695,2.0,12.0,-37.0,1837.0,1.972,1.7024779950039424,-1.2322358135694553,781.907264,20.92,32.14529514563523,560.0,-15.856,27.962604742763148,-4.0,12.0,-102.0,5230.0,2.24,1.3748719597947394,-1.4262049650686024,616.1344,21.44,32.103956142506796,494.0,-20.36,24.822054709471576,-14.0,10.0,-102.0,5360.0,1.976,2.393088184412899,-1.6998332098063187,52.535504,6.108,8.109007337522886,345.0,-3.636,7.248137967781795,-1.0,9.0,-19.0,1527.0,1.38,-1.17794704037407,-0.476124842926016,9.637184000000001,3.512,4.389988610463585,317.0,3.104,3.1043814198645117,3.0,11.0,-5.0,878.0,1.268,-0.43778319892854967,0.21338931413857273,7.101376,5.456,6.050454528380492,301.0,5.432,2.6648407081850127,6.0,11.0,-1.0,1364.0,1.204,-0.619689449531017,-0.2749944517936849,RingExtension
2.7216,9.28,9.425497334358543,261.0,-9.28,1.6497272501841025,-9.0,-4.0,-13.0,2320.0,1.044,-0.3349539175523897,0.13098204934212007,3.303376,8.068,8.270187422301866,275.0,-8.068,1.8175191883443762,-8.0,-3.0,-13.0,2017.0,1.1,-0.29619274198678625,-0.038940512923995765,3.8401439999999996,6.684,6.965342776920601,297.0,-6.684,1.959628536228231,-6.5,-2.0,-11.0,1671.0,1.188,-0.4693112938054953,-0.12385107390732175,2.805504,6.136,6.360503124753576,284.0,-6.136,1.6749638802075704,-6.0,-2.0,-11.0,1534.0,1.136,0.002972465222451426,-0.28023108796442553,5133.7396,51.78,88.40196830387885,781.0,-51.78,71.65011932997739,-8.5,-3.0,-267.0,12945.0,3.124,1.3922612942279713,-1.592510196956523,5557.655376000001,60.516,92.09236667607148,1107.0,-54.068,74.549683942992,-17.5,33.0,-267.0,15129.0,4.428,0.7014261667278379,-1.2466319178349392,1166.128,29.16,36.1298768334463,683.0,11.8,34.148616370213304,21.5,46.0,-104.0,7290.0,2.732,3.3027464734402017,-1.864434166443652,RingFlexion
